SRS3729724	SRR7773410	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729725	SRR7773411	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729726	SRR7773412	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729727	SRR7773413	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729728	SRR7773414	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729729	SRR7773415	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729730	SRR7773416	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729731	SRR7773417	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729732	SRR7773418	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729733	SRR7773419	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729734	SRR7773420	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729735	SRR7773421	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729736	SRR7773422	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729737	SRR7773423	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729738	SRR7773424	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729739	SRR7773425	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729740	SRR7773426	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS3729741	SRR7773427	n	Retina_Fetal.Tissue	Retina_Fetal.Tissue	Retina_Organoid
SRS1597857	SRR3994674	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597858	SRR3994675	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597859	SRR3994676	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597863	SRR3994680	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597864	SRR3994681	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597865	SRR3994682	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597869	SRR3994686	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597870	SRR3994687	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597871	SRR3994688	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597875	SRR3994692	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597876	SRR3994693	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1597877	SRR3994694	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523802	SRR1067934	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523804	SRR1067937	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523818	SRR1067951	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523835	SRR1067973	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523847	SRR1067983	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523856	SRR1067989	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523860	SRR1067993	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523900	SRR1067999	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523902	SRR1068136	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523853	SRR1067987	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523849	SRR1067985	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523798	SRR1067930	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523811	SRR1067943	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523840	SRR1067977	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523813	SRR1067946	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS523807	SRR1067940	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955510	SRR5225792	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955508	SRR5225790	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955506	SRR5225788	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955504	SRR5225786	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955502	SRR5225784	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955500	SRR5225782	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955498	SRR5225780	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955496	SRR5225778	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955494	SRR5225776	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955492	SRR5225774	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955490	SRR5225772	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955489	SRR5225770	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955486	SRR5225768	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955485	SRR5225766	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955482	SRR5225764	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1955481	SRR5225762	y	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS2445756	SRR5952202	n	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS2445757	SRR5952203	n	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS2445758	SRR5952204	n	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS2445759	SRR5952205	n	RPE_Adult.Tissue	RPE_Adult.Tissue	old
SRS1054266	SRR2166265	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS1054267	SRR2166368	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS1054268	SRR2166367	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS1054269	SRR2142347	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS302236	SRR447137	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Fetal.Tissue
SRS302237	SRR447138	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Fetal.Tissue
SRS302238	SRR447139	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS302239	SRR447140	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS302240	SRR447141	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS302241	SRR447142	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS302242	SRR447143	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS302243	SRR447144	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
